scenario,mode,epsilon,seed,policy,tp,fp,fn,tn,precision,recall,f1,fpr
3,medium,8.0,38,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,38,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,39,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,39,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,39,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,39,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,40,AODV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,40,OLSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,40,DSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,40,DSDV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,41,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,41,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,41,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,41,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,42,AODV,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,8.0,42,OLSR,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,8.0,42,DSR,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,8.0,42,DSDV,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,8.0,43,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,43,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,43,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,43,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,8.0,44,AODV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,44,OLSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,44,DSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,8.0,44,DSDV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,37,AODV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,37,OLSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,37,DSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,37,DSDV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,38,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,38,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,38,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,38,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,39,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,39,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,39,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,39,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,40,AODV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,40,OLSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,40,DSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,40,DSDV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,41,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,41,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,41,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,41,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,42,AODV,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,10.0,42,OLSR,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,10.0,42,DSR,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,10.0,42,DSDV,0,0,2,13,0.000000,0.000000,0.000000,0.000000
3,medium,10.0,43,AODV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,43,OLSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,43,DSR,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,43,DSDV,1,0,1,13,1.000000,0.500000,0.666667,0.000000
3,medium,10.0,44,AODV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,44,OLSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,44,DSR,2,0,0,13,1.000000,1.000000,1.000000,0.000000
3,medium,10.0,44,DSDV,2,0,0,13,1.000000,1.000000,1.000000,0.000000
